column,family,null_frac,null_frac_fraud,null_frac_legit,diff_fraud_minus_legit
addr2,address,0.1112642666034477,0.37463098291632385,0.10171493146766758,0.27291605144865627
card2,card,0.015126833068039422,0.020471373953443353,0.014933046955746591,0.005538326997696762
card5,card,0.007212043214684865,0.010163093452064075,0.007105041965195998,0.003058051486868077
card4,card,0.00267043722694483,0.001984223007307748,0.002695318463457904,-0.000711095456150156
card6,card,0.0026602770345785214,0.0018874316410976142,0.002688299404959316,-0.0008008677638617018
card3,card,0.0026501168422122124,0.0018874316410976142,0.0026777708172114334,-0.0007903391761138192
V315,vesta,0.0021488806854743116,0.0022262014228330834,0.0021460771359433704,8.012428688971293e-05
V301,vesta,0.0021488806854743116,0.0022262014228330834,0.0021460771359433704,8.012428688971293e-05
V300,vesta,0.0021488806854743116,0.0022262014228330834,0.0021460771359433704,8.012428688971293e-05
V283,vesta,0.0021488806854743116,0.0022262014228330834,0.0021460771359433704,8.012428688971293e-05
V296,vesta,0.0021488806854743116,0.0022262014228330834,0.0021460771359433704,8.012428688971293e-05
V289,vesta,0.0021488806854743116,0.0022262014228330834,0.0021460771359433704,8.012428688971293e-05
V288,vesta,0.0021488806854743116,0.0022262014228330834,0.0021460771359433704,8.012428688971293e-05
V314,vesta,0.0021488806854743116,0.0022262014228330834,0.0021460771359433704,8.012428688971293e-05
V282,vesta,0.0021488806854743116,0.0022262014228330834,0.0021460771359433704,8.012428688971293e-05
V281,vesta,0.0021488806854743116,0.0022262014228330834,0.0021460771359433704,8.012428688971293e-05
V313,vesta,0.0021488806854743116,0.0022262014228330834,0.0021460771359433704,8.012428688971293e-05
D1,time deltas,0.0021488806854743116,0.0022262014228330834,0.0021460771359433704,8.012428688971293e-05
V117,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V120,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V110,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V111,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V112,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V113,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V114,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V115,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V121,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V116,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V119,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V124,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V118,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V132,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V131,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V130,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V129,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V128,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V122,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V123,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V126,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V125,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V127,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V108,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V104,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V103,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V134,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V135,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V136,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V137,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V107,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V106,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V105,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V102,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V101,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V100,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V99,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V98,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V97,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V96,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V95,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V109,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V133,vesta,0.0005317167338368274,0.0008227266127861395,0.0005211650935201807,0.0003015615192659588
V280,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V284,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V311,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V279,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V286,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V285,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V287,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V312,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V306,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V310,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V309,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V308,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V316,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V317,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V318,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V319,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V320,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V321,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V307,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V305,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V290,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V304,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V303,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V302,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V299,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V298,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V297,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V294,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V293,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V292,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V291,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
V295,vesta,2.0320384732617603e-05,9.679136621013405e-05,1.7547646246470728e-05,7.924371996366333e-05
TransactionDT,time,0.0,0.0,0.0,0.0
TransactionAmt,transaction,0.0,0.0,0.0,0.0
C14,counts,0.0,0.0,0.0,0.0
ProductCD,product,0.0,0.0,0.0,0.0
card1,card,0.0,0.0,0.0,0.0
C1,counts,0.0,0.0,0.0,0.0
C2,counts,0.0,0.0,0.0,0.0
C3,counts,0.0,0.0,0.0,0.0
C4,counts,0.0,0.0,0.0,0.0
C5,counts,0.0,0.0,0.0,0.0
C6,counts,0.0,0.0,0.0,0.0
C7,counts,0.0,0.0,0.0,0.0
C8,counts,0.0,0.0,0.0,0.0
C9,counts,0.0,0.0,0.0,0.0
C10,counts,0.0,0.0,0.0,0.0
C11,counts,0.0,0.0,0.0,0.0
C12,counts,0.0,0.0,0.0,0.0
C13,counts,0.0,0.0,0.0,0.0
has_identity,has_identity,0.0,0.0,0.0,0.0
